year,latitude,longitude,sea_surface_temp
1857,32.03,-78.08,27.8
1857,25.47,-64.47,26.1
1857,10.8,-64.17,25.0
1857,33.89,-53.77,19.4
1857,22.98,-59.0,
1857,31.19,-80.98,11.7
1857,32.97,-69.28,
1857,39.59,-63.79,
1857,39.8,-58.42,19.4
1857,36.15,-74.24,23.3
1857,21.09,-57.1,26.4
1857,27.98,-87.64,27.8
1857,27.54,-64.89,
1857,40.2,-69.1,10.0
1857,34.07,-70.16,
1857,37.07,-65.33,25.6
1857,19.84,-50.96,
1857,26.04,-63.57,23.9
1857,29.33,-51.17,
1857,38.82,-65.96,23.3
1857,18.56,-76.07,25.6
1857,39.97,-70.66,12.8
1857,10.8,-64.15,
1857,36.72,-65.93,
1857,9.31,-52.21,
1857,16.92,-66.83,
1857,35.33,-61.13,24.4
1857,36.04,-75.24,19.4
1857,31.97,-77.5,
1857,39.08,-61.07,24.4
1857,21.2,-67.63,27.8
1857,42.8,-69.0,
1857,26.83,-89.43,23.3
1857,25.48,-80.05,28.3
1857,23.24,-65.94,26.7
1857,39.7,-71.92,
1857,21.53,-71.16,25.6
1857,20.1,-66.52,27.2
1857,29.22,-70.86,22.2
1857,36.58,-73.0,26.1
1857,36.77,-69.17,25.0
1857,33.97,-74.47,27.8
1857,38.55,-66.7,24.4
1857,39.75,-65.69,18.9
1857,45.32,-52.16,5.6
1857,35.43,-72.96,
1857,19.11,-84.51,27.2
1857,19.3,-51.48,27.8
1857,43.09,-64.15,4.4
1857,36.93,-58.15,20.6
1857,38.58,-68.08,21.1
1857,10.8,-64.17,
1857,24.42,-65.96,27.2
1857,3.85,-96.43,26.7
1857,16.37,-58.52,26.1
1857,16.37,-56.93,
1857,35.03,-72.83,24.4
1857,29.38,-64.1,
1857,38.1,-63.6,
1857,21.03,-58.33,
1857,29.1,-88.72,15.0
1857,24.02,-63.89,
1857,30.25,-68.17,27.8
1857,37.98,-61.74,18.3
1857,31.44,-75.75,21.7
1857,39.85,-69.7,8.9
1857,43.07,-55.49,13.3
1857,46.67,-52.97,12.2
1857,15.89,-50.81,26.7
1857,40.04,-72.9,
1857,39.41,-72.4,4.4
1857,40.35,-71.76,12.2
1857,34.73,-71.25,
1857,15.45,-63.81,25.0
1857,36.23,-71.13,20.0
1857,34.98,-71.87,
1857,13.5,-64.0,27.8
1857,26.26,-65.64,
1857,25.35,-78.75,22.5
1857,16.08,-50.26,
1857,42.33,-60.67,15.0
1857,42.38,-63.8,
1857,36.24,-59.88,18.3
1857,36.68,-70.82,20.6
1857,38.3,-65.78,22.8
1857,41.99,-63.45,14.4
1857,33.08,-53.22,
1857,27.6,-86.22,23.9
1857,24.68,-63.84,26.7
1857,17.82,-73.93,
1857,10.8,-64.15,
1857,31.83,-69.48,20.0
1857,26.3,-55.25,26.1
1857,22.37,-62.5,23.9
1857,38.11,-56.75,
1857,44.12,-58.06,12.8
1857,41.5,-64.4,11.1
1857,3.86,-89.44,25.6
1857,9.87,-79.4,26.7
1857,43.43,-64.07,-1.1
1857,42.11,-61.23,
1857,35.26,-68.98,17.2
1857,37.4,-53.4,
1857,39.76,-68.55,
1857,23.68,-84.35,22.2
1857,16.58,-70.62,
1857,24.49,-69.45,
1857,38.08,-57.1,23.3
1857,40.91,-68.94,17.8
1857,27.92,-87.75,27.8
1857,41.12,-59.33,21.1
1857,30.24,-63.66,
1857,43.88,-51.67,
1857,43.05,-55.85,2.2
1857,37.72,-60.22,22.2
1857,37.02,-63.03,
1857,34.51,-73.28,27.2
1857,18.35,-64.92,28.9
1857,30.42,-70.15,17.8
1857,39.06,-55.66,
1857,44.24,-51.11,11.1
1857,40.58,-66.67,
1857,40.67,-65.44,15.6
1857,40.13,-50.78,17.8
1857,36.75,-73.5,22.2
1857,40.39,-59.72,22.2
1857,30.32,-69.42,
1857,40.73,-68.55,16.7
1857,40.5,-64.4,20.6
1857,21.41,-62.8,24.4
1857,20.85,-57.82,
1857,19.57,-55.52,26.1
1857,31.35,-68.49,21.1
1857,39.93,-71.04,13.9
1857,39.04,-67.16,28.3
1857,10.8,-64.17,
1857,32.69,-77.81,20.6
1857,40.71,-69.05,17.2
1857,32.36,-71.32,
1857,31.88,-71.32,27.2
1857,41.73,-61.12,
1857,10.78,-81.9,28.9
1857,10.8,-64.17,26.1
1857,31.57,-72.8,23.3
1857,41.23,-63.98,20.6
1857,32.26,-71.78,20.6
1857,23.01,-66.09,26.7
1857,41.01,-55.94,12.8
1857,26.01,-65.08,26.1
1857,38.23,-73.18,13.3
1857,38.03,-62.07,20.0
1857,25.58,-67.37,
1857,28.27,-79.55,28.3
1857,37.18,-53.65,17.2
1857,22.74,-62.48,
1857,38.7,-72.8,20.6
1857,27.93,-60.07,
1857,20.11,-82.53,26.1
1857,46.08,-54.14,7.2
1857,23.72,-63.05,
1857,38.68,-59.33,26.7
1857,43.77,-67.36,11.7
1857,15.13,-51.18,
1857,26.11,-61.11,23.3
1857,16.45,-55.02,27.8
1857,37.73,-57.74,
1857,23.91,-63.91,
1857,27.78,-61.53,
1857,34.99,-70.84,21.1
1857,12.75,-50.74,25.0
1857,42.28,-50.77,5.6
1857,32.06,-72.17,18.3
1857,31.29,-61.22,28.3
1857,35.63,-59.22,19.4
1857,37.77,-51.58,17.8
1857,35.09,-72.03,26.1
1857,28.78,-79.85,25.0
1857,43.0,-52.33,16.1
1857,21.52,-71.2,25.6
1857,22.97,-84.59,
1857,35.27,-73.67,21.7
1857,37.95,-59.58,15.6
1857,35.62,-72.0,
1857,42.28,-69.33,15.6
1857,31.58,-72.0,26.1
1857,26.05,-69.8,28.3
1857,16.33,-55.81,
1857,24.19,-81.78,26.7
1857,37.0,-51.0,22.2
1857,40.53,-56.8,21.1
1857,27.98,-69.22,23.9
1857,38.5,-68.17,23.3
1857,17.14,-67.76,24.4
1857,33.37,-69.68,
1857,31.04,-75.42,
1857,25.06,-64.78,
1857,37.94,-61.68,
1857,41.37,-50.42,21.7
1857,16.35,-50.83,
1857,23.13,-61.88,25.6
1857,41.6,-64.38,11.1
1857,23.13,-82.38,
1857,40.45,-69.05,
1857,33.63,-74.59,21.7
1857,36.28,-70.76,16.7
1857,40.72,-68.31,12.8
1857,15.66,-60.13,
1857,23.53,-81.0,
1857,29.65,-64.61,19.4
1857,32.06,-76.21,
1857,3.73,-92.96,26.1
1857,37.25,-74.69,17.8
1857,39.55,-71.42,13.3
1857,23.67,-59.02,24.4
1857,39.8,-67.56,
1857,20.95,-84.45,25.6
1857,25.88,-65.28,28.3
1857,38.97,-68.33,24.4
1857,30.25,-58.86,19.4
1857,23.79,-65.83,26.7
1857,38.56,-59.02,23.3
1857,16.18,-57.46,28.3
1857,37.95,-73.17,18.3
1857,38.27,-72.05,
1857,29.9,-71.52,20.6
1857,41.7,-62.25,21.1
1857,30.59,-72.37,
1857,12.22,-53.05,25.0
1857,45.83,-52.07,-0.6
1857,38.75,-73.52,21.1
1857,24.4,-84.7,
1857,19.9,-51.13,27.2
1857,25.25,-79.91,22.8
1857,31.17,-53.17,
1857,41.96,-65.14,13.9
1857,23.61,-60.92,
1857,19.85,-51.88,
1857,27.83,-79.83,23.3
1857,38.29,-67.97,
1857,40.43,-54.72,17.2
1857,33.7,-73.92,
1857,0.02,-96.05,25.6
1857,31.81,-67.5,
1857,19.33,-76.57,28.9
1857,32.5,-66.72,24.4
1857,40.92,-68.99,17.8
1857,28.39,-63.82,
1857,39.28,-68.63,22.8
1857,35.35,-54.24,
1857,19.77,-62.41,27.8
1857,39.1,-73.23,
1857,10.67,-55.76,
1857,38.59,-73.11,16.7
1857,23.13,-82.38,
1857,25.73,-84.17,21.1
1857,38.1,-68.9,21.1
1857,40.7,-55.22,
1857,31.17,-75.38,
1857,36.97,-75.53,
1857,42.56,-55.0,11.1
1857,20.11,-79.34,
1857,42.18,-55.0,16.7
1857,29.78,-65.08,27.2
1857,10.66,-67.07,27.8
1857,39.73,-71.18,
1857,34.28,-73.11,
1857,38.58,-67.3,
1857,18.73,-58.72,24.4
1857,22.35,-59.97,
1857,41.07,-62.34,10.0
1857,35.46,-61.23,25.0
1857,17.59,-64.96,
1857,31.25,-67.05,
1857,25.27,-61.77,
1857,34.63,-52.28,20.6
1857,38.67,-70.5,
1857,24.3,-79.67,28.9
1857,21.67,-84.87,26.7
1857,40.24,-72.0,13.3
1857,25.32,-84.79,24.4
1857,29.25,-75.07,
1857,21.87,-64.58,
1857,42.24,-59.07,8.3
1857,37.12,-75.21,12.8
1857,33.75,-70.0,
1857,9.66,-79.76,27.8
1857,42.28,-57.48,18.9
1857,15.42,-65.14,25.0
1857,41.11,-60.01,22.2
1857,31.57,-72.88,
1857,31.57,-75.79,20.6
1857,29.31,-69.95,
1857,36.73,-69.08,24.4
1857,39.12,-60.44,
1857,35.83,-73.19,21.1
1857,36.12,-54.16,16.7
1857,35.05,-69.33,21.1
1857,34.69,-75.22,25.0
1857,35.97,-73.08,22.2
1857,35.92,-69.48,26.7
1857,19.56,-57.94,
1857,35.55,-69.79,
1857,41.78,-65.89,
1857,30.07,-65.01,19.4
1857,35.74,-68.92,
1857,31.27,-69.07,22.2
1857,27.1,-66.93,27.8
1857,41.37,-66.1,8.9
1857,35.29,-65.06,18.3
1857,33.48,-75.33,24.4
1857,10.8,-64.15,
1857,42.69,-53.14,17.8
1857,19.48,-81.62,27.2
1857,33.0,-72.18,24.4
1857,25.37,-85.68,
1857,11.42,-76.87,27.8
1857,28.3,-69.94,24.4
1857,36.81,-71.99,
1857,34.84,-72.07,22.2
1857,31.57,-64.83,27.8
1857,33.65,-73.53,
1857,12.36,-81.61,
1857,31.03,-61.07,19.4
1857,26.06,-84.61,27.8
1857,10.17,-82.56,27.2
1857,20.55,-83.19,26.1
1857,32.4,-73.83,22.2
1857,39.57,-55.15,
1857,35.69,-75.22,
1857,31.08,-78.29,25.0
1857,34.3,-72.61,
1857,34.56,-68.99,21.1
1857,31.02,-80.82,17.2
1857,22.65,-57.65,
1857,36.08,-61.8,17.8
1857,40.76,-57.83,16.7
1857,17.81,-50.04,25.6
1857,26.41,-64.81,26.1
1857,40.19,-55.7,15.0
1857,29.7,-65.92,25.0
1857,46.32,-53.63,9.4
1857,15.45,-63.83,24.4
1857,9.87,-80.49,26.7
1857,25.9,-79.94,
1857,41.98,-69.68,
1857,40.33,-63.5,
1857,24.46,-82.15,28.3
1857,42.6,-53.2,13.3
1857,36.18,-74.16,
1857,42.17,-60.7,18.9
1857,35.07,-67.3,26.1
1857,39.6,-60.72,24.4
1857,32.68,-60.88,
1857,40.48,-71.85,16.1
1857,10.08,-82.15,27.8
1857,41.24,-55.52,
1857,32.18,-76.13,
1857,24.56,-80.31,25.0
1857,37.6,-61.33,19.4
1857,25.42,-69.33,
1857,42.72,-57.37,15.6
1857,39.79,-73.35,
1857,33.3,-63.93,
1857,20.03,-70.56,26.7
1857,28.54,-71.03,
1857,27.54,-66.81,
1857,38.42,-59.7,23.9
1857,33.22,-68.5,18.3
1857,27.07,-87.02,28.3
1857,24.6,-62.94,
1857,40.31,-70.78,
1857,20.39,-74.95,27.2
1857,40.78,-64.98,21.1
1857,46.27,-53.85,15.0
1857,32.47,-58.8,25.6
1857,37.11,-66.39,25.0
1857,35.08,-72.07,18.9
1857,10.73,-82.82,25.6
1857,36.17,-71.33,
1857,37.14,-70.1,20.6
1857,40.11,-71.68,21.7
1857,38.03,-73.44,14.4
1857,35.7,-67.85,20.6
1857,37.63,-68.06,24.4
1857,21.68,-63.51,
1857,23.96,-80.34,28.3
1857,37.7,-60.25,21.1
1857,24.68,-91.6,29.4
1857,40.43,-57.75,23.9
1857,38.83,-69.58,22.8
1857,19.83,-75.7,
1857,24.48,-62.1,23.9
1857,17.93,-67.1,27.8
1857,17.05,-54.37,25.0
1857,38.92,-67.21,25.6
1857,18.45,-81.79,
1857,36.97,-74.67,
1857,37.81,-71.28,13.3
1857,45.03,-52.9,
1857,10.15,-77.91,27.8
1857,40.9,-67.75,
1857,40.98,-55.25,18.9
1857,26.88,-68.44,24.4
1857,39.28,-56.01,
1857,35.62,-52.62,17.2
1857,35.1,-59.85,
1857,40.28,-70.42,13.3
1857,24.59,-80.4,
1857,23.13,-82.38,
1857,30.99,-71.27,25.6
1857,25.45,-69.53,27.8
1857,22.86,-84.17,
1857,10.8,-64.15,25.6
1857,41.27,-65.34,10.0
1857,23.24,-62.39,
1857,28.36,-69.46,26.7
1857,27.85,-74.76,
1857,10.8,-69.17,26.1
1857,19.4,-76.98,27.2
1857,16.06,-53.95,26.1
1857,20.17,-59.49,23.3
1857,42.89,-60.46,17.8
1857,36.35,-56.9,
1857,30.44,-78.37,
1857,42.59,-58.05,
1857,39.63,-68.25,17.2
1857,18.8,-67.17,27.2
1857,9.14,-80.2,26.7
1857,35.95,-66.11,20.6
1857,38.14,-62.41,23.9
1857,10.8,-64.17,26.1
1857,40.51,-62.02,
1857,37.82,-72.12,10.0
1857,31.27,-74.12,21.1
1857,22.61,-82.89,26.1
1857,26.38,-86.02,
1857,15.27,-64.5,
1857,44.87,-57.38,13.3
1857,26.42,-57.12,27.8
1857,40.36,-66.48,18.3
1857,38.72,-67.72,13.3
1857,45.2,-51.52,
1857,41.75,-55.03,23.3
1857,22.81,-65.39,26.7
1857,10.8,-64.17,25.0
1857,24.41,-80.94,26.1
1857,30.76,-68.38,22.8
1857,29.51,-79.08,22.8
1857,15.33,-79.33,27.2
1857,38.58,-71.9,
1857,27.65,-59.33,21.7
1857,36.23,-67.4,
1857,41.93,-68.95,
1857,42.0,-50.8,16.7
1857,25.7,-76.64,23.9
1857,41.5,-61.37,
1857,40.67,-54.59,
1857,40.93,-61.59,19.4
1857,9.79,-77.59,27.8
1857,29.28,-51.13,
1857,32.14,-75.53,
1857,22.33,-72.28,28.9
1857,37.23,-71.35,15.6
1857,37.77,-50.12,
1857,43.12,-65.67,1.1
1857,21.4,-71.47,27.8
1857,26.69,-79.81,24.4
1857,26.7,-60.24,
1857,43.05,-55.17,3.9
1857,40.89,-54.06,16.7
1857,19.62,-60.81,26.7
1857,41.0,-58.0,16.7
1857,33.62,-68.59,17.8
1857,20.15,-75.75,
1857,23.52,-55.75,
1857,39.08,-55.97,18.3
1857,33.19,-74.28,18.9
1857,3.78,-99.17,25.0
1857,23.35,-81.97,
1857,27.27,-58.17,
1857,10.15,-77.91,27.2
1857,27.3,-76.57,22.2
1857,38.6,-68.94,16.7
1857,39.91,-53.17,18.9
1857,41.5,-61.81,
1857,40.53,-51.86,17.8
1857,10.8,-64.15,
1857,26.17,-73.0,25.8
1857,37.94,-75.4,19.4
1857,39.6,-60.0,23.9
1857,17.7,-65.45,
1857,18.51,-55.31,
1857,33.9,-73.83,
1857,15.88,-60.44,
1857,27.77,-88.13,24.4
1857,34.13,-63.62,27.8
1857,29.26,-70.02,22.8
1857,44.77,-54.18,
1857,30.43,-74.76,
1857,9.52,-52.58,26.1
1857,37.83,-62.08,20.0
1857,29.91,-69.98,26.1
1857,9.74,-79.75,27.8
1857,23.37,-62.42,
1857,48.97,-64.17,17.2
1857,35.83,-74.88,
1857,10.15,-77.9,27.2
1857,10.43,-82.81,28.3
1857,31.58,-67.37,
1857,30.54,-66.67,
1857,41.58,-55.65,14.4
1857,30.84,-67.59,
1857,29.42,-79.4,28.9
1857,44.47,-68.33,7.2
1857,27.4,-73.02,27.8
1857,29.08,-78.28,23.3
1857,24.28,-82.67,24.4
1857,22.83,-65.67,28.9
1857,37.13,-53.88,16.7
1857,41.46,-50.26,17.8
1857,35.14,-70.15,21.1
1857,12.25,-51.85,
1857,30.08,-79.71,
1857,30.65,-63.82,20.0
1857,37.25,-53.0,21.1
1857,25.03,-84.02,28.3
1857,28.07,-63.15,22.2
1857,39.97,-74.58,
1857,10.8,-64.15,
1857,12.17,-72.73,
1857,36.5,-66.5,
1857,10.8,-64.15,
1857,28.18,-70.26,
1857,23.94,-53.94,26.7
1857,23.5,-84.51,29.4
1857,35.82,-56.83,
1857,21.08,-83.97,27.8
1857,35.11,-70.22,18.3
1857,20.1,-58.32,
1857,33.12,-74.95,22.2
1857,22.08,-51.34,
1857,40.0,-61.78,
1857,23.3,-82.52,24.4
1857,17.55,-76.35,
1857,31.57,-70.89,28.3
1857,37.0,-70.33,20.0
1857,39.45,-63.57,
1857,35.05,-67.68,23.3
1857,20.0,-53.14,
1857,40.04,-56.34,15.6
1857,43.44,-67.67,
1857,42.42,-62.12,13.3
1857,31.41,-77.6,21.1
1857,34.19,-71.48,
1857,35.49,-74.62,17.2
1857,22.27,-84.79,26.1
1857,34.37,-66.7,16.7
1857,36.7,-58.93,20.6
1857,38.4,-53.4,23.2
1857,9.3,-80.89,27.8
1857,42.17,-54.5,13.9
1857,39.91,-68.69,
1857,23.5,-83.5,
1857,43.05,-55.87,9.4
1857,19.81,-55.17,
1857,36.2,-60.68,
1857,40.6,-69.69,4.4
1857,19.59,-58.76,
1857,20.48,-57.85,
1857,26.26,-56.0,
1857,17.6,-77.0,
1857,23.1,-60.88,
1857,27.9,-64.8,
1857,16.03,-68.22,26.1
1857,40.07,-65.18,20.0
1857,23.27,-64.48,
1857,32.88,-51.3,
1857,31.83,-63.12,
1857,27.53,-73.27,27.8
1857,40.84,-63.59,16.1
1857,34.41,-74.23,25.6
1857,37.35,-66.0,20.0
1857,38.3,-61.48,
1857,43.59,-64.14,
1857,33.07,-66.05,21.1
1857,34.12,-73.0,
1857,17.13,-52.86,25.0
1857,17.73,-73.45,26.7
1857,12.41,-77.07,
1857,22.9,-65.26,
1857,42.59,-60.54,17.8
1857,30.47,-66.9,
1857,19.97,-57.52,
1857,33.08,-77.33,23.9
1857,13.24,-52.75,28.3
1857,27.27,-89.67,24.4
1857,26.36,-86.89,
1857,38.9,-60.02,23.3
1857,25.85,-68.26,25.0
1857,10.8,-64.17,25.6
1857,25.04,-86.69,
1857,23.93,-56.76,
1857,38.75,-64.8,23.9
1857,25.63,-51.47,
1857,41.62,-53.26,18.3
1857,36.52,-66.25,
1857,26.71,-69.18,23.3
1857,17.5,-57.48,25.6
1857,33.47,-74.16,20.6
1857,34.43,-70.37,
1857,19.01,-80.97,
1857,24.33,-65.8,25.6
1857,20.12,-59.31,26.1
1857,19.55,-57.9,25.0
1857,42.0,-69.38,13.9
1857,31.14,-65.25,
1857,31.66,-67.08,17.8
1857,21.63,-65.08,28.9
1857,29.02,-79.49,28.9
1857,16.63,-62.73,26.1
1857,25.46,-64.13,25.0
1857,29.18,-73.7,
1857,21.08,-55.65,25.0
1857,29.17,-75.78,
1857,33.2,-67.57,26.7
1857,14.87,-81.34,28.3
1857,14.33,-70.75,28.3
1857,23.13,-82.38,
1857,26.38,-60.0,
1857,40.93,-66.91,12.2
1857,39.96,-68.97,
1857,21.91,-85.18,26.1
1857,31.91,-73.29,
1857,34.33,-53.06,
1857,25.44,-84.6,28.9
1857,40.95,-65.3,10.6
1857,37.28,-56.83,24.4
1857,10.8,-69.16,26.1
1857,42.75,-58.4,2.2
1857,19.38,-55.4,24.4
1857,38.0,-72.0,
1857,15.68,-55.55,26.1
1857,21.18,-51.85,23.9
1857,33.29,-50.84,
1857,26.47,-67.79,
1857,39.2,-69.14,
1857,10.8,-64.15,
1857,39.14,-69.84,
1857,20.55,-81.21,
1857,10.34,-78.69,27.8
1857,37.04,-58.27,20.6
1857,10.8,-64.15,
1857,21.94,-57.93,
1857,22.02,-55.29,
1857,34.3,-74.07,22.8
1857,39.28,-54.25,22.2
1857,30.45,-69.69,27.2
1857,18.1,-55.8,23.9
1857,37.32,-58.95,
1857,3.76,-97.86,25.0
1857,35.45,-55.08,
1857,36.39,-50.03,
1857,23.13,-82.38,
1857,30.07,-67.07,27.8
1857,27.43,-70.08,28.3
1857,41.68,-52.03,11.1
1857,38.56,-66.71,25.0
1857,25.74,-71.63,27.8
1857,17.61,-52.93,25.0
1857,25.27,-79.88,23.3
1857,39.88,-70.5,
1857,39.36,-64.17,16.7
1857,18.4,-50.4,
1857,31.91,-68.63,
1857,42.67,-62.43,
1857,23.58,-83.56,
1857,25.36,-88.08,25.6
1857,27.16,-87.74,
1857,21.75,-57.88,
1857,26.46,-79.51,24.4
1857,34.35,-74.37,
1857,43.32,-68.66,
1857,39.77,-70.91,
1857,42.15,-69.33,23.3
1857,22.15,-60.42,
1857,39.32,-70.95,17.2
1857,21.85,-56.75,25.0
1857,37.31,-59.61,
1857,24.41,-84.41,
1857,40.25,-54.94,20.6
1857,42.17,-55.61,
1857,3.86,-95.16,26.1
1857,24.32,-81.86,
1857,39.13,-67.12,
1857,7.02,-80.17,
1857,41.48,-58.9,13.9
1857,41.28,-63.33,15.0
1857,23.38,-56.95,26.1
1857,22.56,-72.89,
1857,10.2,-82.7,27.8
1857,32.49,-70.12,21.1
1857,25.85,-80.04,
1857,33.87,-61.96,27.2
1857,17.03,-66.2,
1857,17.13,-70.4,24.7
1857,38.73,-50.57,23.3
1857,11.0,-78.0,27.8
1857,33.66,-64.58,
1857,19.71,-73.61,28.9
1857,41.68,-63.08,16.7
1857,28.2,-78.67,22.2
1857,35.23,-72.83,20.6
1857,38.67,-62.0,
1857,10.41,-82.6,26.1
1857,19.47,-57.62,27.8
1857,35.32,-69.52,17.2
1857,41.6,-54.75,18.9
1857,14.56,-52.04,
1857,28.42,-70.4,27.8
1857,43.87,-53.23,12.8
1857,22.75,-61.84,
1857,24.63,-63.93,26.1
1857,39.42,-63.88,
1857,42.28,-53.83,21.1
1857,22.37,-61.48,26.7
1857,19.2,-59.64,
1857,38.87,-65.73,24.4
1857,36.5,-71.0,14.4
1857,38.31,-74.23,23.3
1857,28.66,-74.87,28.9
1857,29.31,-70.95,22.2
1857,20.71,-59.51,26.7
1857,31.78,-77.43,
1857,20.07,-52.28,
1857,29.87,-74.97,
1857,24.73,-66.14,26.7
1857,35.02,-73.59,20.6
1857,41.52,-50.11,21.1
1857,13.89,-54.51,
1857,35.68,-72.78,27.2
1857,33.68,-68.17,17.2
1857,42.82,-51.8,10.6
1857,35.57,-69.21,
1857,26.22,-68.93,25.0
1857,32.72,-70.67,
1857,41.75,-63.72,16.7
1857,9.32,-80.76,26.7
1857,34.26,-71.63,20.0
1857,40.5,-72.5,
1857,32.07,-77.3,24.4
1857,28.53,-55.23,27.2
1857,39.14,-64.08,22.2
1857,22.42,-57.39,25.0
1857,38.11,-63.96,21.1
1857,39.98,-70.25,
1857,21.65,-70.77,
1857,10.6,-51.27,28.3
1857,23.13,-82.38,
1857,43.83,-58.85,11.1
1857,30.18,-63.84,
1857,38.74,-50.05,22.8
1857,23.96,-80.78,
1857,25.06,-56.11,27.8
1857,18.86,-59.3,
1857,28.52,-71.9,28.9
1857,36.23,-71.0,25.0
1857,38.63,-68.13,16.7
1857,20.28,-81.83,
1857,42.28,-70.17,
1857,21.52,-71.2,26.1
1857,38.8,-54.06,
1857,36.03,-74.73,21.1
1857,19.73,-65.25,
1857,40.06,-66.41,15.6
1857,31.66,-71.91,20.0
1857,3.27,-86.1,26.7
1857,43.44,-65.67,13.3
1857,28.51,-72.08,23.3
1857,40.74,-66.01,
1857,40.47,-73.95,
1857,42.13,-59.27,22.2
1857,12.92,-78.52,26.7
1857,37.92,-64.33,19.4
1857,26.81,-63.14,
1857,42.53,-52.59,8.3
1857,44.93,-55.97,3.9
1857,45.59,-51.2,2.2
1857,19.44,-52.0,26.7
1857,33.72,-57.49,
1857,31.49,-61.7,
1857,22.77,-54.67,26.7
1857,39.64,-72.66,
1857,22.42,-60.12,25.6
1857,36.13,-72.9,23.3
1857,35.21,-55.84,
1857,30.17,-63.36,
1857,39.45,-68.57,21.1
1857,34.16,-69.76,18.9
1857,32.77,-78.83,18.3
1857,27.07,-66.44,
1857,37.68,-51.67,
1857,19.55,-61.32,26.7
1857,33.15,-74.0,22.2
1857,15.42,-53.95,25.6
1857,27.41,-87.13,
1857,24.89,-80.3,23.3
1857,24.4,-80.03,
1857,39.79,-63.8,18.3
1857,45.09,-55.49,8.3
1857,18.59,-56.04,26.7
1857,33.5,-52.54,
1857,30.47,-71.65,17.8
1857,35.6,-71.67,
1857,10.14,-77.92,27.2
1857,36.48,-68.05,21.7
1857,38.14,-64.4,22.2
1857,37.07,-74.86,12.2
1857,37.74,-57.28,18.9
1857,34.68,-54.11,
1857,18.74,-51.85,24.4
1857,43.72,-53.73,
1857,42.98,-50.25,3.3
1857,23.13,-82.38,
1857,34.22,-70.92,18.9
1857,26.92,-62.4,
1857,1.59,-79.67,26.1
1857,9.24,-80.93,26.7
1857,38.58,-65.96,23.9
1857,32.41,-71.03,
1857,41.03,-53.27,
1857,34.65,-66.42,16.7
1857,41.22,-59.03,10.0
1857,37.69,-69.97,18.9
1857,16.38,-50.78,26.1
1857,27.78,-62.73,27.8
1857,35.83,-62.85,18.9
1857,19.19,-73.4,
1857,41.32,-50.35,8.9
1857,22.43,-61.75,
1857,26.33,-86.05,25.6
1857,31.75,-78.18,
1857,39.94,-55.54,
1857,20.72,-69.7,26.1
1857,38.82,-66.17,16.7
1857,10.8,-64.15,
1857,24.43,-80.86,24.4
1857,38.64,-63.57,
1857,34.48,-70.9,17.2
1857,36.8,-69.72,
1857,34.17,-75.33,23.3
1857,15.51,-52.37,
1857,20.4,-69.74,26.1
1857,14.23,-52.8,25.6
1857,38.16,-62.93,
1857,23.71,-62.85,
1857,28.61,-87.86,22.8
1857,40.51,-57.01,20.0
1857,42.14,-61.42,18.3
1857,36.97,-55.98,18.9
1857,35.35,-60.4,17.8
1857,25.25,-84.67,24.4
1857,30.83,-65.25,28.3
1857,26.73,-68.42,25.6
1857,40.12,-56.6,18.9
1857,24.35,-81.1,21.1
1857,23.13,-82.38,
1857,35.98,-72.24,
1857,11.17,-79.15,27.2
1857,28.0,-70.33,22.2
1857,37.85,-52.17,22.8
1857,25.39,-79.74,22.8
1857,34.87,-60.9,26.7
1857,19.85,-76.07,
1857,30.71,-74.34,
1857,16.08,-67.39,
1857,30.78,-68.0,22.2
1857,43.4,-56.78,
1857,44.83,-52.67,
1857,27.42,-73.05,27.8
1857,31.38,-73.19,
1857,29.28,-70.43,21.7
1857,40.76,-51.08,21.1
1857,20.48,-60.57,
1857,41.25,-55.47,16.1
1857,34.93,-71.2,21.1
1857,22.45,-59.89,
1857,27.27,-61.52,22.2
1857,41.8,-60.49,
1857,34.09,-50.6,20.6
1857,28.71,-79.9,26.1
1857,38.5,-74.17,
1857,10.75,-82.46,28.9
1857,30.53,-69.05,22.2
1857,33.81,-74.97,25.3
1857,40.76,-71.28,
1857,36.1,-67.47,
1857,3.84,-96.59,26.1
1857,39.93,-70.5,
1857,44.03,-62.92,14.4
1857,37.81,-54.24,23.9
1857,24.0,-83.05,23.3
1857,41.24,-60.11,21.1
1857,35.72,-72.11,22.2
1857,18.85,-81.16,26.1
1857,43.1,-61.2,16.7
1857,18.5,-52.5,
1857,40.5,-71.0,
1857,39.2,-51.01,22.8
1857,18.08,-55.72,
1857,16.42,-60.72,26.1
1857,25.92,-63.13,
1857,10.8,-64.15,
1857,20.89,-56.31,27.2
1857,28.95,-67.0,23.3
1857,33.95,-76.24,22.2
1857,39.75,-57.41,21.1
1857,30.41,-70.53,26.7
1857,19.9,-58.63,25.0
1857,41.73,-50.0,17.2
1857,33.22,-70.29,21.1
1857,10.31,-82.97,25.6
1857,25.32,-85.5,25.0
1857,30.22,-66.17,18.9
1857,41.95,-63.0,13.3
1857,33.7,-66.0,26.7
1857,34.49,-51.31,21.1
1857,38.56,-57.06,21.1
1857,27.19,-75.77,
1857,19.8,-64.3,
1857,36.03,-51.09,
1857,21.52,-71.2,26.1
1857,39.23,-71.52,23.3
1857,29.05,-66.78,
1857,35.27,-61.22,
1857,20.6,-62.73,
1857,22.9,-63.3,24.4
1857,19.74,-76.2,
